left_elbow,right_elbow,left_shoulder,right_shoulder,left_knee,right_knee,left_hip,right_hip,left_ankle,right_ankle,torso_left,torso_right,left_wrist,right_wrist,label
172.70268468864273,137.93086118509777,104.38875150558336,66.70556189393963,134.66598988442863,121.22675673319351,143.45294448328457,158.58181750774807,118.87343794823413,177.60384444538025,141.77163620232585,35.29291196817256,138.0796822908767,143.8313339665098,0
119.7771123987175,122.291687119956,45.576987137883926,53.72319125016851,43.04766217923845,40.55543762664837,9.849670294305843,6.1024499390569495,133.7100816790695,147.59194568909925,99.38925337484336,74.25247416002208,92.40328726727721,91.14227641724852,0
153.66724969170122,145.30417249239764,128.4508390817259,121.46476724244431,166.96773753419117,145.28043872439696,30.579802938756888,17.35396178754982,143.93838777824652,126.75167472460114,123.37674312131725,62.00684568285966,155.5689486786968,155.28194042919975,0
108.78416235258335,112.94623423600154,72.971654958051,56.3654694280039,66.10744707952927,64.75326638183452,24.332412009177126,40.43462470057083,115.76935018449055,152.21679418146246,46.44627164123027,118.78243350978856,120.4453080300372,135.54918301205024,0
140.15364227908339,149.77143996830117,44.023358569015166,46.36450008993242,26.41797452345571,134.7126586978496,31.981849517565784,6.5329088816117995,125.4520365262343,137.06268450664115,33.27004113117744,140.16014478979216,101.79909118536123,109.87388745891475,0
146.83409617736822,147.68365663763342,97.47735886520081,103.93767078595292,43.27695978166942,174.90440390361368,22.732302340506564,163.43963754543486,172.16869570502018,148.64659327916632,148.17367308747643,26.36516355421646,146.24125465140958,138.25353925141638,0
136.721837778119,132.92188394590346,77.37604392708646,82.43984945297306,69.3757072781467,65.9346353746652,27.94901104950379,25.31911745966839,117.29116040767693,133.6049853885573,144.66351567681824,40.392483229949804,102.32480896652633,107.7685862758582,0
161.19907861712437,154.63204564827234,102.48861227782314,95.18825710240746,55.58893543196878,58.51374388362105,21.572747276372798,24.760361514391402,138.68027303005306,145.2038312605276,159.05754828384508,16.310499324204944,94.53228437285844,95.89099401504585,0
141.52828415196984,143.8505006812319,45.61446549266501,43.096472223569045,54.29175842478266,150.72471358176875,5.402632381947396,0.7831357944212411,116.27206837711644,145.39309187205734,44.83812039311732,129.62998156618724,93.50717133911493,102.76514841532885,0
171.38661722738684,174.46158709621986,79.9727432719351,86.48351060949172,64.76549241901463,61.70429703494609,22.34967114298727,18.366803889903274,123.86616697839837,127.79245492944482,140.88331843583666,42.19345319349854,119.41264062179039,106.35174061733649,0
164.59862776156027,161.39717279457983,44.12005549145829,35.26082575044236,16.385259554121294,16.989133789270323,38.4569892025319,38.74164481154453,156.88168235687172,153.1939705942157,129.2429372727337,116.70814273447587,167.658002486558,139.0640239892394,0
142.31104971525605,143.6156234610304,96.76554367396616,99.08692942833363,79.09903345979512,74.24722219261267,27.5431868015882,28.557160423733475,148.31433428285087,144.96712636525052,6.10871367012567,172.74857184227844,161.57030619295375,175.1055442002943,0
130.63102098848705,131.66430210291549,78.3765937405463,72.93245502270439,41.76460818984775,34.32363550134792,23.405306459503603,25.981669241282404,111.5378743437481,116.66846593199273,65.86004147444324,116.56703828748941,99.16287958069346,109.82250285575786,0
103.95605689437076,103.15852075761451,28.856070777101987,42.010770099198915,65.5310301443416,36.51029641563351,59.11243731112109,9.014153360842162,120.70194865209214,118.9435030072113,119.78596994668163,50.216958493946066,108.17607031144088,102.52566377086836,0
132.64763727783958,160.29054435864893,19.779047092525712,84.48768468184824,172.59234932416555,168.16352825982065,124.89374595623292,115.54083637804618,138.56232101201218,152.0092393919945,103.05784500534716,102.1060616089481,123.08843003990553,153.3139938196655,0
161.04918559029989,172.2344064994997,17.579254372779005,170.60941943605232,112.93251737144378,171.6016437149329,171.55831632630995,71.45813013929,137.9121393575251,144.11968641640723,46.758397808365494,138.98371237067218,107.50366355138449,123.96493874175177,0
140.41796516449054,152.65974717308475,8.766373150003576,6.498119942919608,63.11293272790342,71.11548568622354,68.79490300016543,56.1831841449688,128.3603464282726,150.9239354061048,68.67332453235923,111.01415069737122,160.11074788588448,167.64357255749528,0
135.63400732050272,135.03349945154358,89.7899842393239,81.03681583065804,36.49509857438736,37.52310194335109,10.795800278672592,12.248716946496172,137.75889177970862,141.13673284080343,125.52389631139756,56.85531248966965,127.82485323141368,128.36166810878996,0
153.46180349793843,152.90034899815882,59.67663416557633,63.386323812568925,22.9769116264797,59.14525712162726,6.877038879237009,43.711883032606394,90.29551931062319,102.83250122204373,95.03965947516625,84.31566670055385,177.89452091068551,153.83970385267105,0
175.24750300173284,152.85656655017831,56.627015113296906,28.90607306660471,45.11442504762868,31.821231643982753,67.25279652829362,136.63154521411758,104.36297783032295,129.9947899211473,149.4311523126678,42.87410155834621,139.6961353543618,157.67752926472377,0
27.685025397316988,112.40183691151027,119.96036201148854,95.23184368148067,124.2095634017603,126.64030859988605,84.17141924642402,61.6989470308788,149.2396167543787,143.67736255752442,124.2208607747216,40.32182033439623,172.36126249498082,126.77231410174835,0
172.6245451366032,169.12860177059915,104.07246609543579,97.55785303867657,52.44735438905666,57.47047400393111,10.761294746847113,15.3391728005063,145.93781212905608,153.74846826283957,18.200306580999055,157.27810559158218,98.60395870739083,111.29389170864891,0
162.81261510025607,162.2738884677758,117.91597348191475,123.6170959420389,170.9149196963617,171.28945387964737,60.48317825163252,53.86700308647133,117.2095285515176,115.40066885299473,169.07435652147657,15.870316711944357,115.43935326504692,112.45023932997388,0
144.5188660209325,174.18607945560626,141.29522223306154,145.46351451154678,31.421278762388177,52.3271192169555,35.76402782771552,57.517893087068764,112.84638778323108,114.8800953607228,45.82815946985827,155.92259082245363,161.10099282541438,165.61751827895037,0
59.612776740219424,63.77469490650264,7.172023579769241,94.76950911116239,60.09911733022573,173.87186209542102,25.610416182652813,178.785377803658,103.28369868773743,161.96205991367142,125.78116794950974,67.91004524068754,170.52879646045238,152.32446246715062,0
173.2356639403323,167.5720201433517,104.31427180363946,81.68594870746693,116.70663239422,121.87596586872542,90.64652027651996,73.00668099220138,128.9859152223965,136.50996625168597,130.92838545600856,39.82363767015517,97.41730375943376,169.63182150090063,0
141.00305435693096,134.83656827036103,88.83616090137353,91.52345064574273,61.49965965059936,59.811663840317465,10.461825485878293,13.587786838608858,89.28951172577038,138.19164295785367,151.9667252507452,25.793510043077312,114.43994392441576,115.53924223433128,0
148.35596858348245,145.52991825166825,113.08707398704486,116.83417661633764,138.2975726901562,56.370312399239964,18.95127845726904,13.06943116625796,139.4786697639731,120.4435079066355,173.6576917410703,8.748616791278343,135.47864782628568,129.9784491280604,0
131.13686229929326,129.49239209203773,61.20621876585518,79.11602887310379,73.0155456202953,58.59470574330944,36.26510422397495,32.60264990780332,125.45908796014417,100.24713035200047,96.58920569152568,94.5288461529274,142.01265102589863,113.82836224212805,0
115.25442621580179,113.61016920004936,67.80408434687945,73.5048617446061,63.688281916901516,57.46280535857221,24.424699521635723,19.85121350336165,161.63055921149055,155.14491815718142,138.0644838173786,38.22135706756448,128.27750547382865,119.60174062668027,0
167.74432080397926,166.9846078387988,77.54766803482876,75.2321989088258,65.447216510978,66.09708781659843,31.75852308751469,26.581984689380903,161.02507333979597,166.66867294586197,133.7148929329915,45.66079641885868,97.92063238032598,94.48488955671985,0
156.9147785972304,148.97214351007307,45.529766769715955,41.96479735903054,95.80227683510677,100.5338964529266,81.86689474261816,80.07306726749556,76.80222199173181,94.37414020133608,6.771559119726141,170.81232114569755,174.30337866708558,165.391332774121,0
125.29828894191508,126.07401484037442,69.10980101555867,76.18912485819678,33.82834922762853,161.50866987118457,30.530026522026485,170.51247417576906,83.30602135583445,143.33894030316944,178.39764666333943,3.925676020806004,123.87119152252413,106.11853661597509,0
173.790085728298,173.62856381426073,128.09871367809467,123.8626296695853,160.64772663473687,154.50772990530723,37.977092180711914,38.56909142036157,146.52287127977021,141.612182913776,36.469658804637895,144.3057477696023,176.41003640863278,175.88098465225409,0
146.73812760685445,147.69890274468645,100.82542747451173,93.74781875177759,54.90932867931915,57.994112569070495,10.855831777464743,14.891732106811432,123.90591829502657,131.26585472837297,114.24686917607464,70.26707159764067,123.91626599175416,134.22679498355023,0
124.50146796802849,138.1853607382335,52.492489020973956,59.819013433440546,34.82337931178352,21.99248450766842,4.0171927239438725,7.709006974421837,134.75979180037655,174.03956160692366,104.15243086588468,71.32007814699118,116.14872244179251,143.84501355824418,0
6.066315824784928,19.518306784913435,25.609295398808758,9.601566706753667,175.9287848559583,177.29801705926377,175.6366342246788,177.97029286788404,161.21187855746942,155.80828261985926,80.61903682516875,102.0006045450683,156.89382722058784,166.5386339996814,0
135.1253642851066,153.45706190711707,46.470814596429506,44.207442051448865,31.703713841563815,23.315420410761572,9.074691536764236,22.648500578936694,141.2510258974953,92.30147023574041,78.05338858287358,95.91216213309876,161.11079253980606,153.51606088796265,0
132.04829791198577,143.48862937211825,77.85504985075539,71.64127467110791,37.54938788701293,55.810811660556894,25.06400725327845,54.45940744038835,117.9387360126437,131.68472946144863,58.429045973055686,116.7955661053626,106.47379058371062,119.97961282122407,0
141.42294117367194,111.16423665562988,86.51132161617541,83.31453989148574,109.21243639574409,111.56121306005551,99.10317882719801,114.84232240536379,137.51438865548735,111.91186181843952,152.63925822341133,8.977425888153974,178.6585892011472,164.4666477846791,0
132.69587520136233,127.31005813003112,77.56304441370332,62.894154321671,52.64603828482664,78.29056454534222,45.92947898786586,64.2156066465872,153.73239126428987,163.30302721399053,84.82404013932589,83.54678484909606,97.43166124802224,111.25418551730704,0
164.24045421849863,164.16735731297888,97.32956546517437,99.36494936476068,63.983700913147125,52.46208134002819,18.397077173451425,15.05254488643014,148.01004848903136,140.9650828943142,98.96309975042779,83.26287254200042,136.6422900586005,125.26007159041761,0
154.74454693228557,152.14210089577082,86.11773872518224,89.59824069740466,65.05537374518599,57.41637864479248,26.414418218505062,20.380069483741096,154.4677467797111,155.9357592331124,124.61542161772256,58.08552794472944,105.40961246374265,105.76652354907736,0
